attention,meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,1399588,111966,30257,30405,21131,44820,24972,45428
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
0,0,899621,15709,18526,10995,13274,36779,11895,18400
